age,work,edu,marital,occupation,race,sex,hrs_per_week,income
48,Private,HS-grad,Never-married,Admin,Black,Female,16,<=50K
19,Private,HS-grad,Never-married,Sales,White,Female,30,<=50K
27,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
59,Private,Associates,Married,Sales,White,Male,50,<=50K
19,Private,HS-grad,Never-married,Sales,White,Male,40,<=50K
32,Private,HS-grad,Never-married,Blue-Collar,White,Male,50,<=50K
39,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
33,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
38,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
27,Private,HS-grad,Never-married,Blue-Collar,White,Male,45,<=50K
23,Private,HS-grad,Never-married,White-Collar,White,Female,45,<=50K
59,?,Associates,Divorced,?,White,Male,48,<=50K
25,Local-gov,Bachelors,Never-married,Admin,Asian-Pac-Islander,Male,20,<=50K
37,Self-emp,Associates,Married,Sales,White,Male,68,<=50K
31,Private,HS-grad,Married,Blue-Collar,White,Male,65,<=50K
24,Private,Associates,Never-married,Sales,White,Female,37,<=50K
53,Local-gov,Bachelors,Divorced,Admin,White,Female,38,<=50K
26,Private,HS-grad,Never-married,Blue-Collar,Black,Male,40,<=50K
25,Private,HS-grad,Married,Admin,White,Female,40,>50K
59,Private,Dropout,Never-married,Blue-Collar,White,Male,40,<=50K
39,Federal-gov,HS-grad,Divorced,Admin,White,Female,40,<=50K
28,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
22,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
20,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
25,Private,HS-grad,Never-married,Service,White,Female,40,<=50K
27,Private,HS-grad,Never-married,Blue-Collar,White,Male,50,<=50K
20,Private,HS-grad,Never-married,Sales,White,Male,40,<=50K
63,?,HS-grad,Widowed,?,Black,Female,24,<=50K
43,Self-emp,Dropout,Divorced,Blue-Collar,White,Male,25,<=50K
39,Private,HS-grad,Divorced,Admin,White,Female,40,<=50K
27,Private,Bachelors,Never-married,Professional,White,Male,45,<=50K
17,Private,Dropout,Never-married,Sales,White,Female,5,<=50K
40,State-gov,Prof-school,Married,Professional,White,Male,72,<=50K
50,Private,HS-grad,Married,Blue-Collar,White,Male,48,>50K
23,Self-emp,Bachelors,Never-married,Admin,White,Female,35,<=50K
60,Private,HS-grad,Married,Sales,White,Male,65,>50K
30,Private,HS-grad,Never-married,White-Collar,White,Female,40,<=50K
24,Private,HS-grad,Married,Blue-Collar,White,Male,50,<=50K
23,Private,Bachelors,Never-married,Admin,White,Female,20,<=50K
24,Private,Bachelors,Married,Professional,White,Male,30,<=50K
45,Self-emp,Bachelors,Married,Blue-Collar,White,Male,20,<=50K
58,Self-emp,HS-grad,Married,White-Collar,White,Male,60,>50K
22,Private,HS-grad,Never-married,Sales,White,Male,20,<=50K
41,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
48,Private,Dropout,Married,Blue-Collar,White,Male,40,>50K
31,Private,HS-grad,Divorced,Blue-Collar,White,Male,40,<=50K
33,Private,Prof-school,Married,Professional,White,Male,50,>50K
49,Self-emp,Bachelors,Married,White-Collar,White,Male,50,<=50K
30,Private,Bachelors,Married,Professional,White,Male,50,>50K
38,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
58,Local-gov,HS-grad,Married,Blue-Collar,White,Male,48,<=50K
58,Private,Bachelors,Divorced,Professional,White,Female,50,<=50K
61,Self-emp,HS-grad,Married,White-Collar,White,Male,40,<=50K
58,Private,HS-grad,Married,Sales,White,Male,40,>50K
32,Private,Associates,Married,Other-Occupations,White,Male,45,>50K
33,Self-emp,HS-grad,Divorced,Blue-Collar,White,Male,50,<=50K
28,Private,Bachelors,Separated,White-Collar,White,Female,50,>50K
22,Private,HS-grad,Never-married,Service,White,Female,11,<=50K
35,Private,HS-grad,Married,Blue-Collar,White,Male,40,>50K
59,Private,HS-grad,Married,Sales,White,Male,55,<=50K
45,Self-emp,Prof-school,Married,White-Collar,Asian-Pac-Islander,Male,40,>50K
50,Self-emp,HS-grad,Married,Sales,Black,Male,40,<=50K
56,Self-emp,Dropout,Widowed,White-Collar,White,Female,40,<=50K
36,Self-emp,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
18,?,Dropout,Never-married,?,White,Male,30,<=50K
28,Private,HS-grad,Married,Sales,Amer-Indian-Eskimo,Male,60,<=50K
42,Private,Associates,Married,Professional,Black,Male,40,>50K
60,Private,HS-grad,Married,Service,White,Male,40,<=50K
41,Self-emp,HS-grad,Married,Sales,White,Male,91,<=50K
42,Private,Bachelors,Married,Other-Occupations,White,Male,45,>50K
36,Private,HS-grad,Married,Blue-Collar,White,Male,55,>50K
52,Local-gov,Masters,Married,Professional,White,Male,40,>50K
42,Self-emp,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
26,Local-gov,HS-grad,Married,Other-Occupations,White,Male,55,>50K
31,Local-gov,Bachelors,Divorced,Professional,White,Female,40,<=50K
47,Private,Dropout,Separated,Sales,White,Female,40,<=50K
35,Private,HS-grad,Married,Blue-Collar,White,Male,50,<=50K
19,Private,Dropout,Never-married,Blue-Collar,White,Male,25,<=50K
59,Self-emp,HS-grad,Married,Sales,White,Female,80,>50K
38,Private,Bachelors,Married,White-Collar,White,Male,40,>50K
36,Private,Bachelors,Married,White-Collar,White,Male,50,<=50K
35,Private,Masters,Never-married,White-Collar,White,Female,55,<=50K
39,Private,HS-grad,Married,Blue-Collar,White,Male,30,<=50K
64,Private,HS-grad,Separated,Service,White,Male,40,<=50K
17,Local-gov,Dropout,Never-married,Service,White,Female,25,<=50K
49,Private,HS-grad,Married,Service,White,Male,32,<=50K
19,Private,HS-grad,Never-married,Service,White,Female,25,<=50K
36,Self-emp,HS-grad,Married,Professional,White,Female,40,<=50K
26,Private,HS-grad,Never-married,Blue-Collar,White,Male,45,<=50K
27,Private,Dropout,Never-married,Service,White,Female,40,<=50K
66,Private,Bachelors,Married,Professional,White,Male,40,>50K
38,Private,Dropout,Married,Admin,White,Male,40,<=50K
25,Private,Bachelors,Never-married,White-Collar,White,Female,25,<=50K
19,Private,HS-grad,Never-married,Professional,White,Female,40,<=50K
30,Private,Associates,Never-married,Blue-Collar,White,Male,50,>50K
22,Private,Associates,Never-married,White-Collar,Asian-Pac-Islander,Male,40,<=50K
60,Private,HS-grad,Divorced,Blue-Collar,White,Male,44,>50K
54,Private,HS-grad,Married,Other-Occupations,White,Male,18,>50K
46,Private,HS-grad,Separated,Blue-Collar,White,Male,37,<=50K
33,State-gov,HS-grad,Never-married,Service,White,Male,40,<=50K
51,Local-gov,Masters,Divorced,White-Collar,White,Female,40,<=50K
43,Private,Prof-school,Married,Professional,White,Male,60,>50K
18,?,HS-grad,Never-married,?,White,Female,30,<=50K
60,Self-emp,HS-grad,Married,Blue-Collar,White,Male,25,<=50K
39,Self-emp,HS-grad,Married,Blue-Collar,White,Male,60,<=50K
23,Private,Bachelors,Never-married,Other-Occupations,White,Female,40,<=50K
39,Private,Associates,Never-married,Other-Occupations,White,Female,40,<=50K
40,Local-gov,HS-grad,Never-married,White-Collar,White,Male,40,<=50K
48,Private,HS-grad,Married,White-Collar,White,Male,65,>50K
24,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
32,Private,HS-grad,Divorced,Blue-Collar,White,Male,40,<=50K
31,Self-emp,HS-grad,Married,Blue-Collar,White,Male,60,<=50K
39,Private,HS-grad,Never-married,Blue-Collar,Black,Male,40,<=50K
27,Private,Masters,Never-married,White-Collar,White,Female,40,<=50K
45,State-gov,Masters,Never-married,Admin,Black,Male,38,<=50K
22,?,HS-grad,Divorced,?,Black,Female,40,<=50K
31,Private,Bachelors,Never-married,Blue-Collar,Asian-Pac-Islander,Male,40,<=50K
63,Private,HS-grad,Divorced,White-Collar,White,Female,40,<=50K
45,Private,Bachelors,Married,White-Collar,White,Male,50,>50K
28,State-gov,HS-grad,Separated,Admin,White,Female,50,<=50K
23,Private,Bachelors,Never-married,Sales,White,Female,40,<=50K
50,Private,HS-grad,Married,Blue-Collar,White,Male,44,>50K
33,Private,Dropout,Married,Other-Occupations,White,Male,40,<=50K
22,?,HS-grad,Never-married,?,White,Male,40,<=50K
27,Private,Bachelors,Never-married,Sales,White,Male,46,>50K
29,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
36,Private,HS-grad,Divorced,Admin,White,Female,35,<=50K
60,Private,Dropout,Married,Blue-Collar,White,Male,40,>50K
46,Private,Bachelors,Married,Blue-Collar,White,Male,50,<=50K
67,?,Masters,Widowed,?,White,Female,40,<=50K
20,?,HS-grad,Never-married,?,White,Female,15,<=50K
23,Private,Bachelors,Never-married,Sales,White,Male,55,<=50K
38,Self-emp,HS-grad,Married,White-Collar,White,Male,50,<=50K
60,Private,Prof-school,Married,White-Collar,White,Male,40,>50K
20,Self-emp,HS-grad,Never-married,Blue-Collar,White,Female,35,<=50K
37,Private,HS-grad,Widowed,Blue-Collar,Black,Female,48,<=50K
37,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
58,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
25,Private,Bachelors,Never-married,Blue-Collar,White,Male,30,<=50K
27,Private,HS-grad,Never-married,Admin,White,Female,60,<=50K
33,Private,HS-grad,Married,Blue-Collar,White,Male,55,<=50K
43,State-gov,HS-grad,Divorced,Admin,White,Female,40,<=50K
21,Federal-gov,HS-grad,Never-married,Other-Occupations,Black,Male,20,<=50K
45,Private,HS-grad,Married,Blue-Collar,Other,Male,40,<=50K
44,Private,Dropout,Married,Blue-Collar,Black,Male,40,<=50K
52,?,Dropout,Married,?,White,Male,40,<=50K
53,Private,HS-grad,Divorced,Professional,White,Male,46,>50K
31,Private,HS-grad,Never-married,Service,Black,Female,20,<=50K
18,Federal-gov,Dropout,Never-married,Service,Asian-Pac-Islander,Male,15,<=50K
20,Private,HS-grad,Never-married,Service,White,Female,30,<=50K
32,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
48,Private,Dropout,Married,Blue-Collar,Black,Male,40,<=50K
46,Private,HS-grad,Married,Service,Black,Male,40,<=50K
28,Private,HS-grad,Married,Blue-Collar,White,Male,50,<=50K
27,Self-emp,HS-grad,Never-married,Sales,Black,Male,40,<=50K
18,Federal-gov,HS-grad,Never-married,Sales,White,Female,32,<=50K
69,Self-emp,HS-grad,Married,White-Collar,White,Male,12,>50K
50,Self-emp,Masters,Married,Sales,White,Male,40,>50K
43,Private,HS-grad,Married,Blue-Collar,White,Female,40,<=50K
32,Private,Bachelors,Divorced,Sales,White,Female,30,<=50K
43,Private,HS-grad,Separated,White-Collar,White,Female,48,<=50K
52,Self-emp,HS-grad,Married,Sales,White,Male,55,>50K
50,Private,Bachelors,Married,White-Collar,White,Male,40,>50K
35,Private,HS-grad,Divorced,White-Collar,White,Female,40,>50K
20,?,HS-grad,Never-married,?,White,Female,5,<=50K
73,?,HS-grad,Widowed,?,White,Female,65,<=50K
46,Private,HS-grad,Divorced,Admin,White,Female,45,<=50K
58,Private,HS-grad,Married,Blue-Collar,White,Male,60,>50K
46,Self-emp,Prof-school,Married,Professional,White,Male,60,>50K
40,Private,HS-grad,Never-married,Blue-Collar,White,Male,50,<=50K
25,Private,Bachelors,Never-married,Admin,White,Male,40,<=50K
22,Private,Associates,Never-married,Admin,White,Female,25,<=50K
33,Federal-gov,Bachelors,Married,Professional,White,Male,40,<=50K
49,Federal-gov,Associates,Married,Blue-Collar,White,Male,40,<=50K
62,Private,Dropout,Divorced,Professional,White,Female,40,<=50K
56,Local-gov,HS-grad,Divorced,Other-Occupations,Black,Male,48,<=50K
24,Private,HS-grad,Never-married,Blue-Collar,White,Female,40,<=50K
42,Private,HS-grad,Never-married,Service,White,Female,40,<=50K
41,Private,Masters,Divorced,White-Collar,White,Female,40,<=50K
23,Private,Bachelors,Never-married,Service,White,Male,66,<=50K
22,?,HS-grad,Never-married,?,White,Male,40,<=50K
35,Private,Bachelors,Never-married,Admin,White,Male,40,<=50K
42,Private,HS-grad,Married-spouse-absent,Blue-Collar,Asian-Pac-Islander,Male,40,<=50K
22,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
32,Self-emp,HS-grad,Married,Blue-Collar,White,Male,50,<=50K
25,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
66,Private,Dropout,Divorced,Service,Black,Female,15,<=50K
26,State-gov,HS-grad,Married,Other-Occupations,White,Male,38,<=50K
46,Private,HS-grad,Divorced,Blue-Collar,White,Male,55,<=50K
55,Private,Bachelors,Married,White-Collar,White,Male,45,>50K
24,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
25,Private,HS-grad,Never-married,Sales,White,Male,40,<=50K
22,Private,HS-grad,Never-married,Admin,White,Female,40,<=50K
31,Private,HS-grad,Never-married,Service,White,Male,40,<=50K
30,Private,HS-grad,Divorced,Admin,White,Female,40,<=50K
54,Private,HS-grad,Never-married,Service,White,Male,15,<=50K
19,?,HS-grad,Never-married,?,White,Female,40,<=50K
56,Private,Dropout,Divorced,Blue-Collar,White,Female,40,>50K
47,Private,HS-grad,Married,Blue-Collar,Asian-Pac-Islander,Male,60,<=50K
29,Private,HS-grad,Married,Blue-Collar,Black,Male,40,<=50K
53,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
22,Private,HS-grad,Never-married,Blue-Collar,Black,Female,40,<=50K
50,?,Bachelors,Married,?,Black,Male,60,>50K
42,Private,HS-grad,Divorced,White-Collar,White,Female,40,>50K
21,Private,HS-grad,Never-married,Sales,White,Male,40,<=50K
36,Self-emp,HS-grad,Never-married,Service,White,Female,70,<=50K
60,Private,Dropout,Married,Sales,White,Male,40,>50K
69,Private,Associates,Widowed,Sales,White,Female,25,<=50K
31,Private,HS-grad,Married,Blue-Collar,Amer-Indian-Eskimo,Male,40,<=50K
48,Private,HS-grad,Divorced,Admin,White,Female,55,<=50K
23,Private,HS-grad,Never-married,White-Collar,White,Female,40,<=50K
24,Private,Associates,Separated,Blue-Collar,Asian-Pac-Islander,Male,40,>50K
47,Private,HS-grad,Married,Admin,Black,Male,40,>50K
36,Private,HS-grad,Never-married,Blue-Collar,Amer-Indian-Eskimo,Female,40,<=50K
39,Private,Associates,Married,White-Collar,White,Male,50,>50K
22,Private,HS-grad,Never-married,Blue-Collar,White,Female,46,<=50K
27,Private,Bachelors,Never-married,Sales,White,Male,45,>50K
36,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
54,Private,Dropout,Married,Service,White,Male,40,<=50K
33,Federal-gov,HS-grad,Divorced,Admin,White,Female,40,<=50K
42,Private,HS-grad,Married,Professional,White,Male,50,>50K
52,Private,HS-grad,Married,Sales,White,Male,65,<=50K
23,Private,Bachelors,Never-married,Sales,White,Male,32,<=50K
33,Private,Dropout,Married,Blue-Collar,White,Male,40,<=50K
30,Private,Associates,Divorced,Admin,White,Female,38,<=50K
35,Private,Associates,Married,Other-Occupations,Black,Male,38,<=50K
35,?,Associates,Married,?,White,Female,20,>50K
27,Private,HS-grad,Never-married,Blue-Collar,White,Male,37,<=50K
24,Private,HS-grad,Never-married,Service,White,Male,35,<=50K
44,Local-gov,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
62,Private,Associates,Separated,Service,Black,Female,20,<=50K
45,Private,Bachelors,Married,White-Collar,White,Male,40,>50K
75,Self-emp,HS-grad,Married,Blue-Collar,White,Male,20,<=50K
47,Private,Bachelors,Married,Professional,White,Male,50,<=50K
64,Private,Prof-school,Married,White-Collar,White,Male,60,<=50K
54,Private,HS-grad,Divorced,Other-Occupations,White,Male,42,>50K
41,Federal-gov,Bachelors,Married,White-Collar,White,Male,40,>50K
33,Private,Associates,Married,Blue-Collar,White,Male,40,<=50K
20,Private,HS-grad,Never-married,Admin,White,Female,10,<=50K
51,Private,Bachelors,Divorced,Sales,White,Male,50,>50K
45,Self-emp,Prof-school,Never-married,Blue-Collar,White,Male,50,>50K
18,?,Dropout,Never-married,?,White,Male,72,<=50K
43,Private,Dropout,Married,Blue-Collar,White,Male,40,<=50K
30,Private,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
32,Private,HS-grad,Divorced,Admin,White,Female,40,<=50K
45,Private,HS-grad,Married,Blue-Collar,White,Male,40,>50K
61,Private,HS-grad,Divorced,Sales,White,Female,40,<=50K
21,Private,Dropout,Married,Service,White,Male,40,<=50K
56,Private,Dropout,Divorced,Blue-Collar,White,Male,49,<=50K
28,Private,HS-grad,Never-married,Blue-Collar,White,Male,60,<=50K
23,Private,HS-grad,Never-married,Blue-Collar,Black,Female,40,<=50K
55,Private,HS-grad,Married,Blue-Collar,White,Male,84,<=50K
27,?,HS-grad,Married,?,White,Male,20,<=50K
33,Private,HS-grad,Never-married,Blue-Collar,White,Male,70,<=50K
22,Private,HS-grad,Never-married,Admin,White,Female,20,<=50K
43,Local-gov,Associates,Married,White-Collar,White,Male,40,<=50K
32,Self-emp,HS-grad,Divorced,White-Collar,White,Female,40,<=50K
38,Private,HS-grad,Married,Sales,White,Female,40,<=50K
18,Private,Dropout,Never-married,Blue-Collar,White,Male,20,<=50K
35,Private,HS-grad,Married,Blue-Collar,White,Male,50,>50K
67,?,HS-grad,Widowed,?,White,Female,40,<=50K
29,Private,HS-grad,Divorced,Blue-Collar,White,Female,40,<=50K
19,Private,Dropout,Never-married,Blue-Collar,White,Male,55,<=50K
39,Private,Dropout,Married,Blue-Collar,White,Male,35,<=50K
29,Private,HS-grad,Married,White-Collar,White,Male,50,>50K
45,Self-emp,Prof-school,Married,Professional,White,Male,55,>50K
44,Private,HS-grad,Married,Blue-Collar,White,Male,40,>50K
42,Local-gov,Dropout,Married,Blue-Collar,White,Male,40,<=50K
34,Private,Bachelors,Never-married,Sales,White,Male,40,<=50K
52,Local-gov,Bachelors,Married,Other-Occupations,White,Male,40,<=50K
18,?,Dropout,Never-married,?,White,Male,25,<=50K
64,Private,HS-grad,Married,Blue-Collar,White,Male,25,<=50K
30,Private,Bachelors,Married,Sales,White,Male,45,>50K
43,Local-gov,Bachelors,Divorced,White-Collar,White,Male,42,<=50K
49,Self-emp,HS-grad,Never-married,Blue-Collar,White,Male,40,<=50K
35,Private,HS-grad,Married,Professional,White,Male,40,>50K
37,Self-emp,Prof-school,Married,Professional,White,Male,50,>50K
49,Private,Dropout,Married,Blue-Collar,White,Male,40,<=50K
19,Private,Dropout,Separated,Service,White,Female,40,<=50K
22,Private,Bachelors,Never-married,White-Collar,White,Male,4,<=50K
31,Private,HS-grad,Never-married,Service,Black,Male,40,<=50K
26,Private,HS-grad,Married,Blue-Collar,White,Male,40,<=50K
44,Private,HS-grad,Married,Sales,White,Male,55,<=50K
38,Private,HS-grad,Married,Service,White,Female,40,<=50K
33,Self-emp,HS-grad,Married,Sales,White,Male,60,<=50K
24,?,HS-grad,Separated,?,Black,Female,37,<=50K
18,Private,Dropout,Never-married,Service,White,Male,20,<=50K
32,Private,Associates,Widowed,Other-Occupations,Black,Female,40,<=50K
27,Private,HS-grad,Divorced,Admin,White,Female,40,<=50K
28,State-gov,Masters,Married,White-Collar,Black,Male,40,<=50K
30,Self-emp,Associates,Never-married,Blue-Collar,White,Male,40,<=50K
33,Private,HS-grad,Never-married,Service,Black,Male,38,<=50K
74,Private,Masters,Divorced,Sales,White,Female,10,<=50K
36,Private,HS-grad,Never-married,Blue-Collar,Asian-Pac-Islander,Male,70,<=50K
36,Private,Associates,Married,Other-Occupations,White,Male,55,<=50K
29,Private,HS-grad,Married,Admin,White,Female,20,<=50K
39,Private,Bachelors,Divorced,White-Collar,White,Female,45,<=50K
25,Self-emp,Bachelors,Never-married,Sales,White,Male,80,<=50K
21,Private,HS-grad,Separated,Blue-Collar,White,Male,40,<=50K
39,State-gov,Associates,Never-married,White-Collar,White,Female,50,<=50K
38,Private,HS-grad,Divorced,Professional,White,Female,32,<=50K
20,Private,HS-grad,Never-married,Sales,Asian-Pac-Islander,Female,25,<=50K
51,Private,HS-grad,Divorced,Blue-Collar,White,Male,40,<=50K
21,Private,HS-grad,Never-married,Admin,White,Female,40,<=50K
